643142	-2.2401635	53.4775092
6207801835	-2.2443928	53.4780836	
6207801836	-2.2449977	53.4782846	
6207801837	-2.2450042	53.4780521	
6207801838	-2.2443317	53.4781129	
6207801839	-2.2446177	53.4779500	
6207801840	-2.2443594	53.4782264	
6207801841	-2.2443423	53.4781969	
6207801842	-2.2449399	53.4782770	
6207801843	-2.2448217	53.4783221	
6207801844	-2.2447682	53.4783612	
6207801845	-2.2447291	53.4779427	
6207801846	-2.2443991	53.4780077	
6207801847	-2.2449197	53.4779880	
6207801848	-2.2450328	53.4781721	
6207801849	-2.2444182	53.4782835	
6207801850	-2.2449999	53.4782311	
6207801851	-2.2444441	53.4782554	
6207801852	-2.2450199	53.4782036	
6207801853	-2.2444691	53.4780035	
6207801854	-2.2449784	53.4782492	
6207801855	-2.2444760	53.4782759	
6207801856	-2.2443818	53.4781161	
6207801857	-2.2445458	53.4779343	
6207801858	-2.2446733	53.4779134	
6207801859	-2.2445728	53.4783174	
6207801860	-2.2450823	53.4781779	
6207801861	-2.2450880	53.4781459	
6207801862	-2.2449404	53.4779593	
6207801863	-2.2448274	53.4779555	
6207801864	-2.2447037	53.4783340	
6207801865	-2.2445182	53.4779785	
6207801866	-2.2446784	53.4779432	
6207801867	-2.2445322	53.4783040	
6207801868	-2.2450850	53.4781090	
6207801869	-2.2450495	53.4780389	
6207801870	-2.2445696	53.4783483	
6207801871	-2.2450252	53.4780845	
6207801872	-2.2450357	53.4782528	
6207801873	-2.2444175	53.4780470	
6207801874	-2.2443445	53.4780750	
6207801875	-2.2446041	53.4779212	
6207801876	-2.2448387	53.4783504	
6207801877	-2.2444894	53.4779539	
6207801878	-2.2449465	53.4780035	
6207801879	-2.2444343	53.4780288	
6207801880	-2.2449063	53.4782946	
6207801881	-2.2448984	53.4783338	
6207801882	-2.2445003	53.4782903	
6207801883	-2.2443843	53.4782554	
6207801884	-2.2447926	53.4779180	
6207802285	-2.2448521	53.4779623	
6207802286	-2.2450350	53.4781128	
6207802287	-2.2448728	53.4783079	
6207802288	-2.2443306	53.4781568	
6207802289	-2.2449783	53.4780254	
6207802290	-2.2443911	53.4781895	
6207802291	-2.2444456	53.4779755	
6207802292	-2.2448455	53.4779276	
6207802293	-2.2444057	53.4782147	
6207802294	-2.2444272	53.4782397	
6207802295	-2.2443809	53.4781544	
6207802296	-2.2449602	53.4783073	
6207802297	-2.2448918	53.4779757	
6208119928	-2.2479038	53.4775155	
6208119929	-2.2482034	53.4774733	
6208119930	-2.2482227	53.4769493	
6208119931	-2.2481809	53.4775193	
6208119934	-2.2479596	53.4774762	
6208119936	-2.2469484	53.4774416	
6208119938	-2.2479297	53.4774701	
6208119940	-2.2476360	53.4776676	
6208119941	-2.2481685	53.4774670	
6208119944	-2.2480023	53.4774845	
6208119946	-2.2482249	53.4769118	
6208119949	-2.2482416	53.4769151	
6208119952	-2.2480693	53.4777053	
6208119955	-2.2480836	53.4775006	
6208119956	-2.2481432	53.4775116	
6208119959	-2.2469944	53.4774066	
6208119961	-2.2480986	53.4770877	
6208119964	-2.2481415	53.4770939	
6208119965	-2.2482054	53.4769462	
6209749746	-2.2449102	53.4788084	
6209749747	-2.2439703	53.4782478	
6209749748	-2.2444415	53.4785336	
6209749749	-2.2448453	53.4785869	
6209749750	-2.2438803	53.4787058	
6209749751	-2.2434206	53.4786117	
6209749752	-2.2445502	53.4785544	
6209749753	-2.2434556	53.4785574	
6209749754	-2.2434715	53.4786634	
6209749755	-2.2448199	53.4785106	
6209749756	-2.2449578	53.4785960	
6209749758	-2.2443421	53.4785056	
6209749759	-2.2434981	53.4786660	
6209749760	-2.2436339	53.4785745	
6209749761	-2.2448008	53.4785838	
6209749762	-2.2448180	53.4786929	
6209749763	-2.2449344	53.4787044	
6209749764	-2.2446816	53.4785719	
6209749765	-2.2438937	53.4782981	
6209749766	-2.2440229	53.4783700	
6209749767	-2.2449745	53.4785281	
6209749768	-2.2441218	53.4784214	
6209749769	-2.2446808	53.4787872	
6209749770	-2.2439751	53.4783454	
6209749771	-2.2442348	53.4784689	
6209778533	-2.2448180	53.4786931	
6210700938	-2.2443387	53.4794897	
6210700939	-2.2446604	53.4790921	
6210700940	-2.2436366	53.4789872	
6210700941	-2.2436335	53.4789677	
6210700942	-2.2443264	53.4794251	
6210700943	-2.2446309	53.4790562	
6210700944	-2.2436252	53.4790013	
6210700945	-2.2443627	53.4794851	
6210700946	-2.2436779	53.4792736	
6210700947	-2.2434536	53.4789809	
6210700948	-2.2442825	53.4794679	
6210700949	-2.2434706	53.4791415	
6210700950	-2.2443397	53.4794249	
6210700951	-2.2446355	53.4791131	
6210700952	-2.2442970	53.4794334	
6210700953	-2.2445526	53.4790848	
6210700954	-2.2441725	53.4795686	
6210700955	-2.2435267	53.4789794	
6210700956	-2.2445927	53.4791167	
6210700957	-2.2445556	53.4790959	
6210700958	-2.2435727	53.4789478	
6210700959	-2.2439405	53.4794210	
6210700960	-2.2436228	53.4789578	
6210700961	-2.2441549	53.4795775	
6210700962	-2.2435549	53.4789516	
6210700963	-2.2440235	53.4789675	
6210700964	-2.2435909	53.4790130	
6210700965	-2.2445993	53.4790533	
6210700966	-2.2436101	53.4790090	
6210700967	-2.2446480	53.4790639	
6210700968	-2.2445701	53.4790616	
6210700969	-2.2435388	53.4790010	
6210700970	-2.2446497	53.4791056	
6210700971	-2.2439239	53.4794304	
6210700972	-2.2446611	53.4790809	
6210700973	-2.2443884	53.4794528	
6210700974	-2.2436371	53.4789753	
6210700975	-2.2444165	53.4790072	
6210700976	-2.2446126	53.4790531	
6210700977	-2.2443197	53.4794887	
6210700978	-2.2434388	53.4788656	
6210700979	-2.2446116	53.4791177	
6210700980	-2.2435687	53.4790124	
6210700981	-2.2433501	53.4789271	
6210700982	-2.2438071	53.4792030	
6210700983	-2.2445813	53.4790568	
6210700984	-2.2435294	53.4789905	
6210701085	-2.2435861	53.4789474	
6210701086	-2.2445586	53.4790705	
6210701087	-2.2434880	53.4791310	
6210701088	-2.2445800	53.4791135	
6210701089	-2.2445655	53.4791063	
6210701090	-2.2435439	53.4789565	
6210701091	-2.2436962	53.4792627	
6210701092	-2.2443580	53.4794280	
6210701094	-2.2442856	53.4794424	
6210701095	-2.2443769	53.4794776	
6210701096	-2.2443851	53.4794454	
6210701097	-2.2440516	53.4793595	
6210701098	-2.2435327	53.4789654	
6210701099	-2.2442795	53.4794567	
6210701100	-2.2443752	53.4794358	
6210701101	-2.2435436	53.4789187	
6210701102	-2.2443070	53.4794855	
6210701103	-2.2442924	53.4794783	
6210701105	-2.2446579	53.4790736	
6210701106	-2.2443877	53.4794641	
6210701107	-2.2443083	53.4794286	
6210793772	-2.2442240	53.4795406	
6210793773	-2.2449420	53.4790792	
6210793774	-2.2442206	53.4796195	
6210793775	-2.2442910	53.4795812	
6210793776	-2.2447709	53.4790324	
6210793777	-2.2447422	53.4790274	
6210793778	-2.2443532	53.4795893	
6210793779	-2.2445248	53.4796334	
6210793780	-2.2442608	53.4796453	
6210797325	-2.2446476	53.4793953	
6210797326	-2.2445938	53.4793817	
6210797327	-2.2447053	53.4793148	
6210797328	-2.2447297	53.4793492	
6210797329	-2.2446520	53.4793020	
6210797331	-2.2445976	53.4793149	
6210797332	-2.2447024	53.4793855	
6210797334	-2.2445722	53.4793484	
6210848132	-2.2446502	53.4793535	
6210848133	-2.2446568	53.4793498	
6210848134	-2.2436048	53.4789502	
6210848135	-2.2446545	53.4793524	
6210848136	-2.2440114	53.4792973	
6210848137	-2.2446438	53.4793477	
6210848138	-2.2446457	53.4793526	
6210848139	-2.2437393	53.4791296	
6210848141	-2.2446472	53.4793457	
6210848142	-2.2442832	53.4795095	
6210848143	-2.2446519	53.4793455	
6210848144	-2.2446556	53.4793471	
6210848145	-2.2439131	53.4792361	
6210848146	-2.2447381	53.4790388	
6210848147	-2.2435531	53.4790085	
6210848148	-2.2443120	53.4795675	
6210848149	-2.2438562	53.4789783	
6210848150	-2.2440791	53.4790001	
6210848151	-2.2446434	53.4793504	
6211055495	-2.2435966	53.4790715	
6211055496	-2.2436891	53.4789330	
6242071807	-2.2436651	53.4829997	
6242071808	-2.2442007	53.4822381	
6267425786	-2.2408175	53.4784796	Soames
6283509710	-2.2459205	53.4790513	William Ewart Gladstone
6283509711	-2.2458356	53.4791516	
6283562722	-2.2493267	53.4782731	
6297228785	-2.2397862	53.4802858	One New York Street
6316442864	-2.2459339	53.4818379	
6316442872	-2.2442120	53.4783045	
6316442873	-2.2459446	53.4817494	
6321368786	-2.2405110	53.4797199	The Portico Library
6343468039	-2.2501435	53.4816146	
6343468040	-2.2500987	53.4816092	
6343468041	-2.2500460	53.4816036	
6343468042	-2.2499738	53.4815991	
6343468043	-2.2499112	53.4815966	
6343468044	-2.2498090	53.4815931	
6343468045	-2.2496555	53.4815908	
6343468195	-2.2502208	53.4812172	
6343468196	-2.2490739	53.4815338	
6343468197	-2.2486578	53.4815258	
6343468198	-2.2485539	53.4815052	
6343468199	-2.2485469	53.4814973	
6343468200	-2.2486306	53.4812419	
6343468201	-2.2486578	53.4812368	
6343468202	-2.2486699	53.4812089	
6343468203	-2.2488663	53.4812394	
6343468204	-2.2488564	53.4812656	
6343468216	-2.2499722	53.4811564	
6343468217	-2.2501216	53.4811928	
6343468218	-2.2498542	53.4811295	
6343468219	-2.2493400	53.4810436	
6343468220	-2.2486250	53.4809646	
6343468257	-2.2489320	53.4812235	
6343468259	-2.2489534	53.4811667	
6343468260	-2.2488945	53.4811584	
6343468262	-2.2486506	53.4811226	
6343468263	-2.2486343	53.4811722	
6343468264	-2.2486465	53.4811800	
6343468265	-2.2488396	53.4811504	
6343468267	-2.2487721	53.4811404	
6343468268	-2.2488080	53.4810371	
6343468269	-2.2487108	53.4811314	
6343468270	-2.2487486	53.4810278	
6343468271	-2.2486876	53.4810175	
6343468272	-2.2485769	53.4809944	
6343468273	-2.2485092	53.4812469	
6343468274	-2.2483469	53.4812087	
6343468275	-2.2483516	53.4811990	
6343468276	-2.2479596	53.4811136	
6343468277	-2.2480126	53.4810416	
6343468278	-2.2480302	53.4810144	
6343468279	-2.2480449	53.4809949	
6343468280	-2.2480561	53.4809831	
6343468281	-2.2480818	53.4809677	
6343468282	-2.2481087	53.4809581	
6343468283	-2.2481408	53.4809493	
6343468284	-2.2481788	53.4809428	
6343468385	-2.2482098	53.4809396	
6343468386	-2.2482400	53.4809371	
6343468387	-2.2485172	53.4812491	
6343468388	-2.2484911	53.4813302	
6343468389	-2.2479020	53.4812022	
6343468390	-2.2478057	53.4813585	
6343468391	-2.2478153	53.4813715	
6343468392	-2.2484277	53.4814890	
6343468393	-2.2484516	53.4814826	
6343468394	-2.2481521	53.4809876	Sainsbury's Local
6343468395	-2.2480906	53.4813969	
6343468396	-2.2482964	53.4809350	
6343468397	-2.2481236	53.4809334	
6343468398	-2.2480937	53.4809411	
6343468399	-2.2480212	53.4809705	
6343468400	-2.2481877	53.4808655	
6343468401	-2.2479375	53.4809263	
6343468402	-2.2478224	53.4807850	
6343468403	-2.2480552	53.4807428	
6343468404	-2.2477367	53.4814114	
6343468405	-2.2448491	53.4810950	
6343468406	-2.2465834	53.4819048	
6343468407	-2.2475288	53.4814776	
6343468408	-2.2498847	53.4822239	
6343468409	-2.2498593	53.4822437	
6343468410	-2.2497857	53.4822737	
6343468411	-2.2497091	53.4822885	
6343531384	-2.2493140	53.4815430	
6343531685	-2.2486515	53.4815360	
6343531686	-2.2482087	53.4809254	
6343531687	-2.2485742	53.4809811	
6343531689	-2.2487235	53.4816588	Pizza Madre
6343531690	-2.2489548	53.4821533	
6343531691	-2.2489731	53.4821239	
6343531692	-2.2485849	53.4815734	
6343531693	-2.2484968	53.4816230	
6343531694	-2.2484772	53.4816655	
6343531695	-2.2484596	53.4817019	
6343531696	-2.2484149	53.4817889	
6343531697	-2.2483946	53.4818285	
6343531698	-2.2500551	53.4819276	
6343818940	-2.2433007	53.4788487	
6343818941	-2.2449912	53.4788835	
6343845870	-2.2474203	53.4795412	
6343845871	-2.2462830	53.4799690	
6343845872	-2.2479347	53.4806454	
6343845873	-2.2473999	53.4795667	
6343845874	-2.2472432	53.4800727	
6343845875	-2.2463286	53.4799977	
6343845876	-2.2474208	53.4803902	
6343845877	-2.2478782	53.4806584	
6343845878	-2.2468033	53.4796893	
6343845879	-2.2475249	53.4801126	
6343845880	-2.2463541	53.4796761	
6343845881	-2.2480761	53.4804648	
6343845882	-2.2470072	53.4794917	
6343845883	-2.2463664	53.4796770	
6343845884	-2.2474125	53.4795493	
6343851785	-2.2474350	53.4798261	
6343851786	-2.2473721	53.4804797	Bill's
6343851787	-2.2484856	53.4800088	
6343851788	-2.2474157	53.4798559	
6343851789	-2.2474986	53.4805627	
6343851790	-2.2467297	53.4797198	
6343851791	-2.2475168	53.4801248	
6343851792	-2.2467980	53.4797279	
6343851793	-2.2475754	53.4804394	
6343851794	-2.2481541	53.4804825	
6343859687	-2.2422660	53.4780735	
6343859689	-2.2427462	53.4777745	
6357899812	-2.2306435	53.4834983	
6358514097	-2.2317242	53.4824022	
6358514098	-2.2318681	53.4824746	
6358514099	-2.2317884	53.4823560	
6358514100	-2.2319300	53.4824315	
6358514101	-2.2319876	53.4823893	
6358514108	-2.2319378	53.4823965	
6358514109	-2.2320883	53.4823511	
6358514110	-2.2319405	53.4822790	
6358514111	-2.2323785	53.4819646	
6358514112	-2.2325342	53.4820399	
6358514113	-2.2322865	53.4821779	
6358514114	-2.2324891	53.4820443	Circle Martial Arts
6358514115	-2.2324149	53.4820971	Hope Studios
6358514122	-2.2321801	53.4835015	
6358514123	-2.2320928	53.4835641	
6358514126	-2.2324890	53.4827786	
6358514127	-2.2325111	53.4827886	
6358514133	-2.2319545	53.4827056	Hobs Reprographic
6358514134	-2.2321529	53.4825513	
6358514135	-2.2332027	53.4829235	
6358514136	-2.2327330	53.4826691	
6358514137	-2.2327303	53.4826922	
6358514138	-2.2322611	53.4824563	
6358514139	-2.2323944	53.4824013	Greater Manchester Police Museum & Archives
6358514140	-2.2327493	53.4824793	
6358514141	-2.2324893	53.4823165	The Cow Hollow Hotel
6358514142	-2.2329610	53.4824614	
6358514143	-2.2328360	53.4824013	
6358514144	-2.2329113	53.4823481	
6358514145	-2.2330357	53.4824080	
6358514146	-2.2325326	53.4822522	
6358514147	-2.2326361	53.4821715	
6358514148	-2.2327098	53.4821607	
6358514149	-2.2330713	53.4823347	
6358514150	-2.2330818	53.4823754	
6358514151	-2.2326823	53.4821605	
6358514152	-2.2326528	53.4821653	
6358514153	-2.2330826	53.4823431	
6358514154	-2.2330876	53.4823545	
6358514155	-2.2330887	53.4823641	
6358514156	-2.2326960	53.4821598	
6358514157	-2.2326684	53.4821615	
6358514158	-2.2326830	53.4821831	Minutemen Press
6358514159	-2.2327139	53.4821998	
6358514160	-2.2333416	53.4822944	
6358514161	-2.2338061	53.4824869	
6358514162	-2.2329764	53.4824251	Forever Digital
6358514163	-2.2329072	53.4825396	
6358514164	-2.2327884	53.4824896	
6358514165	-2.2328742	53.4825257	
6358514166	-2.2331580	53.4826134	
6358514167	-2.2330327	53.4826540	
6358514168	-2.2330787	53.4826735	
6358514169	-2.2330982	53.4824381	
6358514170	-2.2328920	53.4825872	
6358514171	-2.2329823	53.4826419	
6358514172	-2.2329516	53.4826254	
6358514173	-2.2328794	53.4825915	
6358514174	-2.2327803	53.4826725	
6358514175	-2.2327814	53.4826855	
6358514176	-2.2330002	53.4827931	
6358514177	-2.2330519	53.4827558	
6358514178	-2.2330116	53.4827360	
6358514179	-2.2330654	53.4826982	
6358514180	-2.2329343	53.4826372	
6358514181	-2.2330781	53.4827685	
6358514182	-2.2331283	53.4827327	
6358514183	-2.2332999	53.4828077	
6358514184	-2.2331983	53.4828866	
6358514385	-2.2332158	53.4828376	NUPAS
6358514386	-2.2333422	53.4825916	Mad Printing
6358514387	-2.2338575	53.4826623	
6358514388	-2.2341438	53.4827928	
6358514389	-2.2344901	53.4829106	
6358514390	-2.2343959	53.4828683	
6358514391	-2.2335872	53.4824300	
6358514392	-2.2337580	53.4824404	
6358514393	-2.2337848	53.4824213	
6358514394	-2.2337063	53.4823854	
6358514395	-2.2336788	53.4824041	
6358514396	-2.2336346	53.4825369	
6358775732	-2.2336441	53.4824087	
6358775733	-2.2335608	53.4823691	
6358775734	-2.2339708	53.4825473	
6358775735	-2.2341999	53.4828116	
6358775736	-2.2343540	53.4828507	
6358776592	-2.2328303	53.4833702	
6358776593	-2.2333171	53.4830219	
6358776594	-2.2335035	53.4831117	
6358776595	-2.2334635	53.4831383	
6358776596	-2.2335282	53.4831658	
6358776597	-2.2335667	53.4831401	
6358776598	-2.2337438	53.4832272	
6358776599	-2.2332386	53.4835728	
6358776600	-2.2332466	53.4833710	
6358776601	-2.2333561	53.4832911	
6358776602	-2.2332938	53.4832608	
6358776603	-2.2331843	53.4833407	
6358776604	-2.2329370	53.4833618	
6358776605	-2.2331019	53.4832417	
6358776606	-2.2333021	53.4830987	
6358776607	-2.2335769	53.4830962	
6358776608	-2.2334996	53.4831536	
6358776609	-2.2333260	53.4832765	
6358776610	-2.2332137	53.4833550	
6358776611	-2.2330427	53.4834756	
6358776612	-2.2338180	53.4831797	
6358776613	-2.2339914	53.4830546	
6358776614	-2.2337895	53.4828931	
6358776615	-2.2335670	53.4830570	
6358776616	-2.2333850	53.4829699	
6358776617	-2.2336066	53.4828072	
6358776618	-2.2338724	53.4829963	
6358776619	-2.2339300	53.4829526	
6358776620	-2.2338515	53.4829212	
6358776621	-2.2337092	53.4827298	
6358776622	-2.2338928	53.4828182	
6358776623	-2.2339239	53.4830223	
6358776624	-2.2340822	53.4829096	
6358776625	-2.2341508	53.4829427	
6358776626	-2.2337155	53.4827633	Flok
6358776627	-2.2339012	53.4828471	
6358776628	-2.2340257	53.4828843	
6358776629	-2.2340955	53.4829437	
6358776630	-2.2339452	53.4828691	
6358776631	-2.2338863	53.4829351	
6358776632	-2.2339810	53.4828615	
6358776633	-2.2339500	53.4828463	
6358776634	-2.2339148	53.4827770	
6358776635	-2.2339035	53.4827727	
6358776636	-2.2341957	53.4829447	
6358776662	-2.2339234	53.4834502	
6358776663	-2.2341314	53.4835488	
6358776665	-2.2341962	53.4835068	
6358776666	-2.2339467	53.4833821	
6358776667	-2.2338804	53.4834302	
6358776669	-2.2337664	53.4832959	
6358776670	-2.2338319	53.4832501	
6358776671	-2.2342602	53.4834610	
6358776673	-2.2343095	53.4834215	
6358776674	-2.2341808	53.4833569	
6358776675	-2.2341716	53.4833652	
6358776676	-2.2340237	53.4832927	
6358776677	-2.2339783	53.4833248	
6358776678	-2.2343603	53.4833841	
6358776679	-2.2341204	53.4832675	
6358776680	-2.2340602	53.4833106	
6358776683	-2.2338554	53.4832620	
6358776684	-2.2338969	53.4832307	
6358776785	-2.2341786	53.4832250	
6358776786	-2.2344198	53.4833424	
6358776787	-2.2343540	53.4833523	Centrepoint City Centre Project
6358776788	-2.2339954	53.4831319	
6358776789	-2.2339362	53.4831735	
6358776790	-2.2345811	53.4832271	
6358776791	-2.2344336	53.4832969	Turtle Bay
6358776792	-2.2344648	53.4832796	Mint
6358776793	-2.2345179	53.4832473	Green Fish Resource Centre
6358776794	-2.2347218	53.4831134	
6358776795	-2.2347256	53.4831267	
6358776796	-2.2346821	53.4831241	The Patron
6358776797	-2.2345379	53.4830260	
6358776798	-2.2342957	53.4829133	
6358776799	-2.2341543	53.4830147	
6358776800	-2.2342992	53.4829386	West Corner
6358776801	-2.2343914	53.4831303	
6358776802	-2.2340032	53.4831688	
6358776803	-2.2337833	53.4834969	
6358776804	-2.2338938	53.4834205	
6358776805	-2.2337114	53.4833318	
6358776806	-2.2336036	53.4834108	
6358776807	-2.2336750	53.4833899	Gilbey Electrical Wholesalers
6360903306	-2.2323871	53.4831786	
6360996508	-2.2332623	53.4822376	
6360996509	-2.2333704	53.4821615	
6360996510	-2.2331391	53.4820520	
6360996511	-2.2330349	53.4821267	
6360996512	-2.2328386	53.4820272	
6360996513	-2.2329997	53.4819108	
6360996514	-2.2331800	53.4819962	
6360996515	-2.2331156	53.4820405	
6360996516	-2.2332072	53.4820842	
6360996517	-2.2333619	53.4819697	
6360996518	-2.2335258	53.4820444	
6360996519	-2.2335683	53.4818276	
6360996520	-2.2337303	53.4819017	
6360996521	-2.2333042	53.4816993	
6360996522	-2.2334782	53.4817842	
6360996523	-2.2335309	53.4815403	
6360996524	-2.2339438	53.4817481	
6360996525	-2.2332600	53.4822002	Reubenwood Photographic
6360996526	-2.2331425	53.4821524	Studio 18
6360996527	-2.2329566	53.4821778	
6360996528	-2.2334544	53.4818373	
6360996529	-2.2329490	53.4819915	Contract Options
6360996530	-2.2330543	53.4819035	Studio 47
6360996531	-2.2332447	53.4817757	
6360996532	-2.2333070	53.4817350	
6360996533	-2.2333699	53.4816894	
6360996534	-2.2334382	53.4816371	Trek
6360996535	-2.2336436	53.4816382	
6360996536	-2.2337546	53.4816909	
6360996537	-2.2336658	53.4819137	Studio 10
6360996538	-2.2335542	53.4819920	Shield Safety Group
6360996539	-2.2334200	53.4820848	Studio 14
6360996540	-2.2338502	53.4824056	
6360996541	-2.2340179	53.4822876	
6360996542	-2.2336019	53.4820770	
6360996543	-2.2334209	53.4822020	
6360996544	-2.2335477	53.4822240	8 Stevenson Square
6360996545	-2.2336098	53.4822637	Lost In Tokyo
6360996546	-2.2337575	53.4819713	
6360996547	-2.2341786	53.4821740	
6360996548	-2.2340344	53.4822244	
6360996549	-2.2343376	53.4823330	Flawless Photography Studios
6360996550	-2.2349185	53.4822709	
6360996551	-2.2344312	53.4826145	Noho
6363510727	-2.2344923	53.4827659	
6363510728	-2.2345878	53.4828131	
6363510729	-2.2345285	53.4828544	
6363510730	-2.2344554	53.4828177	
6363510731	-2.2344477	53.4827966	
6363510732	-2.2346356	53.4828351	
6363510733	-2.2345763	53.4828796	
6363510734	-2.2346194	53.4829007	
6363510735	-2.2346795	53.4828558	
6363510736	-2.2346607	53.4826448	
6363510737	-2.2348062	53.4827126	
